"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"2",1798,"2017-06-10 22:21:30","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic"
"3",1798,"2017-06-10 22:21:30","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.75,"altruistic"
"1",1799,"2017-06-10 22:22:29","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"2",1799,"2017-06-10 22:22:29","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"3",1799,"2017-06-10 22:22:29","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"1",1800,"2017-06-10 22:23:56","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",39.7333612975293,192.7,0.138371197690842,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"2",1800,"2017-06-10 22:23:56","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",39.7333612975293,192.7,0.138371197690842,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"3",1800,"2017-06-10 22:23:56","ClassicQ","asym2","###",44.9055675835414,163.6,0.0153448611529,"#",39.7333612975293,192.7,0.138371197690842,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.98,0.55,0.9,"altruistic"
"1",1801,"2017-06-10 22:24:56","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"2",1801,"2017-06-10 22:24:56","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"3",1801,"2017-06-10 22:24:56","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"1",1802,"2017-06-10 22:26:17","ClassicQ","sym","###",26.0172058453632,114,0.133284437237871,"#",36.6340915905754,177.6,0.111575086366715,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"2",1802,"2017-06-10 22:26:17","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",36.6340915905754,177.6,0.111575086366715,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"3",1802,"2017-06-10 22:26:17","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",36.6340915905754,177.6,0.111575086366715,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.6,"altruistic"
"1",1803,"2017-06-10 22:27:09","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"2",1803,"2017-06-10 22:27:09","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"3",1803,"2017-06-10 22:27:09","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"1",1804,"2017-06-10 22:28:29","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"2",1804,"2017-06-10 22:28:29","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"3",1804,"2017-06-10 22:28:29","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.75,"altruistic"
"1",1805,"2017-06-10 22:29:22","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"2",1805,"2017-06-10 22:29:22","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"3",1805,"2017-06-10 22:29:22","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"1",1806,"2017-06-10 22:30:43","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"2",1806,"2017-06-10 22:30:43","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"3",1806,"2017-06-10 22:30:43","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.25,0.9,"altruistic"
"1",1807,"2017-06-10 22:31:36","ClassicQ","sym","###",39.0550252848465,171.2,0.172145457960362,"#",36.9259168245466,179,0.101626984386434,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"2",1807,"2017-06-10 22:31:36","ClassicQ","asym1","###",19.5003846115916,115.4,0.532440358123508,"#",36.9259168245466,179,0.101626984386434,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"3",1807,"2017-06-10 22:31:36","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",36.9259168245466,179,0.101626984386434,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"1",1808,"2017-06-10 22:32:58","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",38.8214717220595,188.2,0.141883786714249,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"2",1808,"2017-06-10 22:32:58","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",38.8214717220595,188.2,0.141883786714249,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"3",1808,"2017-06-10 22:32:58","ClassicQ","asym2","###",42.4453766622467,154.6,0.0153448611529,"#",38.8214717220595,188.2,0.141883786714249,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.6,"altruistic"
"1",1809,"2017-06-10 22:33:50","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",38.1694467691984,185.1,0.122428374184014,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"2",1809,"2017-06-10 22:33:50","ClassicQ","asym1","###",25.1050791673717,148.5,0.532440358123508,"#",38.1694467691984,185.1,0.122428374184014,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"3",1809,"2017-06-10 22:33:50","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",38.1694467691984,185.1,0.122428374184014,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"1",1810,"2017-06-10 22:35:11","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"2",1810,"2017-06-10 22:35:11","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"3",1810,"2017-06-10 22:35:11","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.75,"altruistic"
"1",1811,"2017-06-10 22:36:06","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"2",1811,"2017-06-10 22:36:06","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"3",1811,"2017-06-10 22:36:06","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"1",1812,"2017-06-10 22:37:26","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"2",1812,"2017-06-10 22:37:26","ClassicQ","asym1","###",33.2981230702272,197,0.532440358123508,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"3",1812,"2017-06-10 22:37:26","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.2045602720222,194.9,0.134856861583447,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.4,0.9,"altruistic"
"1",1813,"2017-06-10 22:38:19","ClassicQ","sym","###",39.0550252848465,171.2,0.172145457960362,"#",40.3095108710918,195.4,0.135605484886797,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"2",1813,"2017-06-10 22:38:19","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.3095108710918,195.4,0.135605484886797,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"3",1813,"2017-06-10 22:38:19","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.3095108710918,195.4,0.135605484886797,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"1",1814,"2017-06-10 22:39:39","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",31.6970497517192,153.7,0.129154264916763,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"2",1814,"2017-06-10 22:39:39","ClassicQ","asym1","###",13.984455656192,82.7,0.835789704005273,"#",31.6970497517192,153.7,0.129154264916763,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"3",1814,"2017-06-10 22:39:39","ClassicQ","asym2","###",35.5401025447154,129.5,6.53025775122381e-06,"#",31.6970497517192,153.7,0.129154264916763,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.6,"altruistic"
"1",1815,"2017-06-10 22:40:35","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"2",1815,"2017-06-10 22:40:35","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"3",1815,"2017-06-10 22:40:35","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"1",1816,"2017-06-10 22:41:55","ClassicQ","sym","###",33.6607338006764,147.5,0.172145457960362,"#",38.6536759787044,187.4,0.132666892224331,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"2",1816,"2017-06-10 22:41:55","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",38.6536759787044,187.4,0.132666892224331,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"3",1816,"2017-06-10 22:41:55","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",38.6536759787044,187.4,0.132666892224331,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.75,"altruistic"
"1",1817,"2017-06-10 22:42:47","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"2",1817,"2017-06-10 22:42:47","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"3",1817,"2017-06-10 22:42:47","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"1",1818,"2017-06-10 22:44:08","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"2",1818,"2017-06-10 22:44:08","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"3",1818,"2017-06-10 22:44:08","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",40.4339791099845,196.1,0.135724788838354,"###",10,150,3,80,0,10,50,50,"#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"noise",120,0.05,0.995,0.55,0.9,"altruistic"
"1",1819,"2017-06-10 22:45:00","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",37.099955076343,179.9,0.103604396895456,"###",10,150,3,80,0,50,50,50,"#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic"
"2",1819,"2017-06-10 22:45:00","ClassicQ","asym1","###",19.7171245368081,116.7,0.532440358123508,"#",37.099955076343,179.9,0.103604396895456,"###",10,150,3,80,0,30,50,50,"#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic"
"3",1819,"2017-06-10 22:45:00","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",37.099955076343,179.9,0.103604396895456,"###",10,150,3,80,0,10,50,50,"#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",2,1,"noise",120,0.05,1,0.25,0.6,"altruistic"
"1",1820,"2017-06-10 22:46:21","ClassicQ","sym","###",39.0550252848465,171.2,0.172145457960362,"#",40.3095108710918,195.4,0.135605484886797,"###",10,150,3,80,0,50,50,50,"#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic"
"2",1820,"2017-06-10 22:46:21","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",40.3095108710918,195.4,0.135605484886797,"###",10,150,3,80,0,30,50,50,"#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic","#####",3,1,"noise",120,0.05,1,0.25,0.6,"altruistic"
