"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"2",509,"2017-06-09 21:58:43","ClassicQ","asym1","###",34.1213276412276,201.9,0.532440358123508,"#",39.7568442744978,192.8,0.13426483632941,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic"
"3",509,"2017-06-09 21:58:43","ClassicQ","asym2","###",45.6279519592979,166.2,0.0127372965769825,"#",39.7568442744978,192.8,0.13426483632941,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic"
"1",510,"2017-06-09 22:00:01","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",39.7012594258671,192.5,0.133484368806223,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic"
"2",510,"2017-06-09 22:00:01","ClassicQ","asym1","###",31.981479015205,189.2,0.529089320199296,"#",39.7012594258671,192.5,0.133484368806223,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic"
"3",510,"2017-06-09 22:00:01","ClassicQ","asym2","###",46.3714351729597,168.9,0.0153448611529,"#",39.7012594258671,192.5,0.133484368806223,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"altruistic"
"1",511,"2017-06-09 22:00:53","ClassicQ","sym","###",36.3489339596088,159.3,0.165623711385756,"#",38.2477450315702,185.5,0.129892081044083,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"2",511,"2017-06-09 22:00:53","ClassicQ","asym1","###",32.4255300650583,191.8,0.526010581110244,"#",38.2477450315702,185.5,0.129892081044083,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"3",511,"2017-06-09 22:00:53","ClassicQ","asym2","###",44.9,163.6,0.0126845444277954,"#",38.2477450315702,185.5,0.129892081044083,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"1",512,"2017-06-09 22:02:11","ClassicQ","sym","###",38.245849448012,167.6,0.169066409496745,"#",37.7551958651364,183.1,0.131708882670314,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"2",512,"2017-06-09 22:02:11","ClassicQ","asym1","###",29.704629268853,175.7,0.528904487410225,"#",37.7551958651364,183.1,0.131708882670314,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"3",512,"2017-06-09 22:02:11","ClassicQ","asym2","###",43.9460401452104,160.1,0.0139506135556433,"#",37.7551958651364,183.1,0.131708882670314,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"altruistic"
"1",513,"2017-06-09 22:03:03","ClassicQ","sym","###",36.6455317876545,160.6,0.159142569979927,"#",39.1376630199948,189.8,0.131555752619221,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"2",513,"2017-06-09 22:03:03","ClassicQ","asym1","###",33.7085300777118,199.4,0.532440358123508,"#",39.1376630199948,189.8,0.131555752619221,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"3",513,"2017-06-09 22:03:03","ClassicQ","asym2","###",46.0011956366354,167.6,0.0153448611529,"#",39.1376630199948,189.8,0.131555752619221,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"1",514,"2017-06-09 22:04:21","ClassicQ","sym","###",37.7901442177719,165.6,0.16273723627962,"#",38.0281474699991,184.4,0.129490981398959,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"2",514,"2017-06-09 22:04:21","ClassicQ","asym1","###",32.3854133831884,191.6,0.529124834835737,"#",38.0281474699991,184.4,0.129490981398959,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"3",514,"2017-06-09 22:04:21","ClassicQ","asym2","###",43.1452198974579,157.2,0.0099793586787786,"#",38.0281474699991,184.4,0.129490981398959,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"altruistic"
"1",515,"2017-06-09 22:05:14","ClassicQ","sym","###",39.439130314955,172.9,0.172145457960361,"#",38.8919348013517,188.6,0.134994004792366,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"2",515,"2017-06-09 22:05:14","ClassicQ","asym1","###",28.8442850106876,170.7,0.570617049575732,"#",38.8919348013517,188.6,0.134994004792366,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"3",515,"2017-06-09 22:05:14","ClassicQ","asym2","###",46.3714351729597,168.9,0.0153448611529,"#",38.8919348013517,188.6,0.134994004792366,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"1",516,"2017-06-09 22:06:44","ClassicQ","sym","###",37.2930660817501,163.4,0.176500843665193,"#",38.6473514975836,187.4,0.130264157658178,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"2",516,"2017-06-09 22:06:44","ClassicQ","asym1","###",31.2085013346613,184.6,0.502973178462162,"#",38.6473514975836,187.4,0.130264157658178,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"3",516,"2017-06-09 22:06:44","ClassicQ","asym2","###",46.0011956366354,167.6,0.0153448611529,"#",38.6473514975836,187.4,0.130264157658178,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"altruistic"
"1",517,"2017-06-09 22:07:36","ClassicQ","sym","###",37.5944809779308,164.8,0.179616650684148,"#",38.7372344564417,187.8,0.137861497048909,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"2",517,"2017-06-09 22:07:36","ClassicQ","asym1","###",33.7085300777118,199.4,0.532440358123508,"#",38.7372344564417,187.8,0.137861497048909,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"3",517,"2017-06-09 22:07:36","ClassicQ","asym2","###",44.1826889177198,161,0.0126296199542109,"#",38.7372344564417,187.8,0.137861497048909,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"1",518,"2017-06-09 22:08:55","ClassicQ","sym","###",37.9189266725734,166.2,0.172145457960361,"#",37.6555440805202,182.6,0.139422051545177,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"2",518,"2017-06-09 22:08:55","ClassicQ","asym1","###",31.4096322805601,185.8,0.542304660244093,"#",37.6555440805202,182.6,0.139422051545177,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"3",518,"2017-06-09 22:08:55","ClassicQ","asym2","###",42.7716027289135,155.8,0.0149902388438894,"#",37.6555440805202,182.6,0.139422051545177,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"altruistic"
"1",519,"2017-06-09 22:09:47","ClassicQ","sym","###",37.7942602932127,165.6,0.172145457960362,"#",37.9116077211189,183.8,0.154605210930606,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"2",519,"2017-06-09 22:09:47","ClassicQ","asym1","###",32.4848426192894,192.2,0.532440358123507,"#",37.9116077211189,183.8,0.154605210930606,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"3",519,"2017-06-09 22:09:47","ClassicQ","asym2","###",42.7574424970541,155.8,0.0326689631824735,"#",37.9116077211189,183.8,0.154605210930606,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"1",520,"2017-06-09 22:11:06","ClassicQ","sym","###",36.894376265225,161.7,0.187425798915565,"#",38.4079852808415,186.2,0.135528306950134,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"2",520,"2017-06-09 22:11:06","ClassicQ","asym1","###",31.8687150666606,188.5,0.516060320537074,"#",38.4079852808415,186.2,0.135528306950134,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"3",520,"2017-06-09 22:11:06","ClassicQ","asym2","###",45.2626777820314,164.9,0.0140028795916352,"#",38.4079852808415,186.2,0.135528306950134,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"altruistic"
"1",521,"2017-06-09 22:11:58","ClassicQ","sym","###",38.6250566342627,169.3,0.16909795631437,"#",38.2311827352141,185.4,0.127439991103207,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"2",521,"2017-06-09 22:11:58","ClassicQ","asym1","###",28.4704232494004,168.4,0.517938772880793,"#",38.2311827352141,185.4,0.127439991103207,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"3",521,"2017-06-09 22:11:58","ClassicQ","asym2","###",45.6334307279214,166.3,0.0153448611529,"#",38.2311827352141,185.4,0.127439991103207,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"1",522,"2017-06-09 22:13:17","ClassicQ","sym","###",37.4395883761798,164.1,0.164769173575408,"#",37.4912977557114,181.8,0.125984293711139,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"2",522,"2017-06-09 22:13:17","ClassicQ","asym1","###",31.0566418017145,183.7,0.498133219831527,"#",37.4912977557114,181.8,0.125984293711139,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"3",522,"2017-06-09 22:13:17","ClassicQ","asym2","###",43.0180711381211,156.7,0.0112158727292407,"#",37.4912977557114,181.8,0.125984293711139,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"altruistic"
"1",523,"2017-06-09 22:14:08","ClassicQ","sym","###",37.1253956207877,162.7,0.168967725099978,"#",37.6796585264074,182.7,0.14115729613015,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"2",523,"2017-06-09 22:14:08","ClassicQ","asym1","###",31.9588016045658,189.1,0.551802949398761,"#",37.6796585264074,182.7,0.14115729613015,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"3",523,"2017-06-09 22:14:08","ClassicQ","asym2","###",43.1231956144254,157.1,0.0164688055495496,"#",37.6796585264074,182.7,0.14115729613015,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"1",524,"2017-06-09 22:15:39","ClassicQ","sym","###",35.8676657233844,157.2,0.165527000127313,"#",37.6914765883138,182.8,0.134086559860433,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"2",524,"2017-06-09 22:15:39","ClassicQ","asym1","###",32.7805582624824,193.9,0.519609829922064,"#",37.6914765883138,182.8,0.134086559860433,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"3",524,"2017-06-09 22:15:39","ClassicQ","asym2","###",43.5991717556398,158.8,0.0153448611529,"#",37.6914765883138,182.8,0.134086559860433,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"altruistic"
"1",525,"2017-06-09 22:16:31","ClassicQ","sym","###",37.8694467876149,166,0.169034202785546,"#",36.4184680459628,176.6,0.141152076006892,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"2",525,"2017-06-09 22:16:31","ClassicQ","asym1","###",29.5442887881905,174.8,0.553100039483443,"#",36.4184680459628,176.6,0.141152076006892,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"3",525,"2017-06-09 22:16:31","ClassicQ","asym2","###",40.8895395479632,149,0.0153448611529,"#",36.4184680459628,176.6,0.141152076006892,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"1",526,"2017-06-09 22:17:49","ClassicQ","sym","###",35.2873206690449,154.7,0.176761465047611,"#",35.7009855658128,173.1,0.137433150382812,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"2",526,"2017-06-09 22:17:49","ClassicQ","asym1","###",30.4083047866862,179.9,0.514979868544815,"#",35.7009855658128,173.1,0.137433150382812,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"3",526,"2017-06-09 22:17:49","ClassicQ","asym2","###",40.6671994500619,148.2,0.0137910910100348,"#",35.7009855658128,173.1,0.137433150382812,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"altruistic"
"1",527,"2017-06-09 22:18:40","ClassicQ","sym","###",34.6228970480519,151.7,0.168710876228067,"#",38.6976312797911,187.6,0.131667945783346,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"2",527,"2017-06-09 22:18:40","ClassicQ","asym1","###",33.2981230702272,197,0.532440358123508,"#",38.6976312797911,187.6,0.131667945783346,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"3",527,"2017-06-09 22:18:40","ClassicQ","asym2","###",46.7440905355961,170.3,0.0153448611529,"#",38.6976312797911,187.6,0.131667945783346,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"1",528,"2017-06-09 22:19:59","ClassicQ","sym","###",37.372085542257,163.8,0.168990197713249,"#",37.4218840707868,181.4,0.12582312096717,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"2",528,"2017-06-09 22:19:59","ClassicQ","asym1","###",28.1266678517816,166.4,0.510478636080757,"#",37.4218840707868,181.4,0.12582312096717,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"3",528,"2017-06-09 22:19:59","ClassicQ","asym2","###",44.8710374295046,163.5,0.0143063848793444,"#",37.4218840707868,181.4,0.12582312096717,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"altruistic"
"1",529,"2017-06-09 22:20:51","ClassicQ","sym","###",37.5152635603164,164.4,0.163468964181699,"#",39.0673350341006,189.4,0.131844574596477,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"2",529,"2017-06-09 22:20:51","ClassicQ","asym1","###",32.4848426192894,192.2,0.532440358123507,"#",39.0673350341006,189.4,0.131844574596477,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"3",529,"2017-06-09 22:20:51","ClassicQ","asym2","###",46.0011956366354,167.6,0.0153448611529,"#",39.0673350341006,189.4,0.131844574596477,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"1",530,"2017-06-09 22:22:09","ClassicQ","sym","###",37.669918738667,165.1,0.172145457960362,"#",38.6634960385882,187.5,0.134260050945682,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"2",530,"2017-06-09 22:22:09","ClassicQ","asym1","###",32.8901961076549,194.6,0.532440358123508,"#",38.6634960385882,187.5,0.134260050945682,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"3",530,"2017-06-09 22:22:09","ClassicQ","asym2","###",44.5399820386134,162.3,0.0126573620072408,"#",38.6634960385882,187.5,0.134260050945682,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"altruistic"
"1",531,"2017-06-09 22:23:10","ClassicQ","sym","###",38.6735697860955,169.5,0.172145457960362,"#",37.7624053690871,183.1,0.135254356117325,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic"
"2",531,"2017-06-09 22:23:10","ClassicQ","asym1","###",31.1699374397832,184.4,0.51904865752687,"#",37.7624053690871,183.1,0.135254356117325,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"altruistic"
